"id";"title";"abstract_por";"abstract_eng";"authors";"contributors";"subjectsPOR";"subjectsENG";"institutions";"programs";"types";"accesslevel";"publicationDates";"urls";"formats";"languages";
"URPE_b4c881c6535fb0816b219e3a07bb2383";"Uso de bibliotecas digitais na educação à distância : dialogando com as perspectivas dos estudantes de graduação da UAEADTec / UFRPE";"O acesso à informação científica é uma das bases da educação superior, pois é através destas informações, adaptadas a outras realidades, que surgem novos saberes científicos. Na atual sociedade da informação, existe uma gama imensa de informações disponíveis na Internet, no entanto, para fins científicos e acadêmicos é necessário utilizar fontes confiáveis de informação. Como exemplo destas fontes, temos as Bibliotecas Digitais (BD), que são fontes de informação confiáveis, seguras e tecnicamente organizadas para a pesquisa, tais quais as bibliotecas físicas ou tradicionais, só que em formato digital. Esta pesquisa trata do tema Biblioteca Digital no âmbito da Educação a Distância (EAD), por meio de uma pesquisa de levantamento que teve como objetivo analisar a perspectiva dos estudantes de graduação da EAD acerca das BD. O espaço de pesquisa foi a Unidade Acadêmica de Educação a Distância e Tecnologia (UAEADTec) da Universidade Federal Rural de Pernambuco (UFRPE). A pesquisa é do tipo aplicada e de natureza exploratória, com abordagem qualitativa. O instrumento de pesquisa utilizado para a coleta de dados foi o questionário on-line, composto de perguntas abertas e fechadas e a população é composta pelos estudantes dos cursos de graduação da UAEADTec. Através do questionário objetivamos identificar como os estudantes costumam realizar suas pesquisas acadêmicas e se conhecem as BD disponibilizadas pelo Sistema Integrado de Bibliotecas (SIB) da UFRPE. Para análise dos dados, foi utilizada a Análise do Conteúdo de Bardin, através da qual foi possível categorizar as respostas para uma análise qualitativa dos dados. Os resultados mostraram que a maioria dos estudantes de graduação da UAEADTec desconhecem as BD disponibilizadas pelo SIB/ UFRPE e dentre os que conhecem, poucos fazem uso por dificuldades com acesso às bases, demonstrando a necessidade de divulgação e treinamento acerca destas bibliotecas para os alunos da modalidade a distancia, visto que estes podem usufruir das mesmas de forma remota e simultânea, sem a necessidade de deslocamento e através de qualquer dispositivo com acesso a Internet.";"Access to scientific information is one of the bases of college education, because it is thought this information, adapted to other realities, which arise the new scientific knowledge. In the current Information society, there is a enormous range of information available on the Internet, however, for scientific and academic purposes it is necessary to use trusted sources of information. As an example of these sources there are the Digital Libraries (DL), that are sources of information reliable, secure and technically organized for research, such as physical or traditional libraries, only in digital format. This research deals with the theme Digital Library in the scope of Distance Education (EAD), by means of a survey that aimed to analyze the perspective of undergraduate students of EAD about the BD. The research site was the Unidade Acadêmica de Educação a Distância e Tecnologia (UAEADTec) of the Universidade Federal Rural de Pernambuco (UFRPE). The research is of an applied and exploratory nature, with a qualitative approach. The research instrument used for data collection was the online questionnaire, composed of open and closed questions and the population is composed of the undergraduate students of the UAEADTec. Through the questionnaire we aimed to identify how students usually perform their academic research and know the BD made available by the Sistema Integrado de Bibliotecas da UFRPE (SIB). To analyze the data, we used the Bardin Content Analysis, through which it was possible to categorize the answers for a qualitative analysis of the data. The results showed that most of the undergraduate students of UAEADTecare unaware of the BDs made available by the SIB / UFRPE and of those they know, few make use of difficulties with access to the databases, demonstrating the need for dissemination and training about these libraries for the students of remote mode, since they can enjoy them remotely and simultaneously, without the need of scrolling and through any device with Internet access.";"primary[ARAÚJO, Elisabeth da Silva(http://lattes.cnpq.br/2298390532818738)]";"advisor[MORAES FILHO, Rodolfo Araújo de(NA)]|coadvisor[SILVA, Ivanda Maria Martins(NA)]|referee[ALBUQUERQUE, José de Lima(NA)|DINIZ, Juliana Regueira Bastos(NA)|CORREIA NETO, Jorge da Silva(NA)]";"Biblioteca digital|Educação a distância|Acesso à informação";"";"UFRPE";"Programa de Pós-Graduação em Tecnologia e Gestão em Educação a Distância";"masterThesis";"openAccess";"2019";"http://www.tede2.ufrpe.br:8080/tede2/handle/tede2/8314";"masterThesis";"por"
"URPE_dd9f79910662a57cf7c962a7a83c0ad2";"Bibliotecas digitais e letramentos no contexto da educação a distância : concepções e práticas de estudantes da Rede e-Tec";"Os recentes avanços das tecnologias de informação e comunicação (TIC) despertam novas possibilidades das bibliotecas digitais para a educação a distância dando suporte informacional através de recursos digitais de aprendizagem disponíveis e acessados pelos estudantes de EaD em diversos lugares ao mesmo tempo. As bibliotecas digitais são um conjunto que envolve pessoas e máquinas em processos de gerenciamento de serviços como produção de arquivos digitais, a disponibilização, a recuperação e preservação dos recursos digitais. Esta investigação teve como objetivo geral analisar concepções de estudantes da rede e-Tec do IFPI sobre a utilização de recursos de Bibliotecas Digitais para ampliação de práticas de Letramento Digital no contexto da Educação a Distância. Como produto da investigação foi sugerido elaborar uma proposta de formação continuada para estudantes da rede e-Tec do IFPI. Justifica-se o estudo das Bibliotecas Digitais no apoio ao processo de ensino e aprendizagem na Educação a Distância como forma de proporcionar mais possibilidades de acesso informacional aos discentes em todos os polos do IFPI. O aporte teórico norteador da pesquisa priorizou estudos sobre EaD com referências em Moore e Kearsley (2007), Moran (2011); Bibliotecas digitais em Belão (2014), Sayão (2009), Blattmann (2000, 2001) e Letramentos digitais a partir de Soares (2002, 2004, 2014), Buzato (2007), Coscarelli (2011), Ribeiro (2009). A investigação caracterizou-se pela natureza descritiva, com a abordagem qualitativa e o método estudo de caso. Foram utilizados três questionários como instrumento de coleta de dados, sendo aplicado um como piloto em uma turma do curso técnico em Meio Ambiente e dois em 9 polos que compreende 18 turmas, com 821 estudantes do curso Técnico em Serviços Jurídicos da rede e-Tec do IFPI, estes questionários foram analisados com base nos procedimentos de Análise de Conteúdo (BARDIN, 1977). A tabulação dos dados foi feita pela seleção das unidades de análises temáticas dos discursos dos alunos nos questionários, em seguida os principais temas foram categorizados, conforme se pedia o objetivo da pergunta. Partindo da hipótese segundo o qual um curso na modalidade a distância necessita de biblioteca digital (BD), constatou-se o desconhecimento dos estudantes sobre as bibliotecas digitais como ferramentas importantes para ampliar suas práticas de letramentos, embora os discentes reconheçam que as BD possam auxiliá-los nos cursos a distância no acesso a produtos e serviços, muitos dos discentes (83%) informaram que nunca acessaram uma biblioteca digital durante a vida escolar.";"The recent advance of information and communication technologies (ICT) shows us new possibilities of digital libraries to distance education given informational support through the digital resources of learning available and accessed by EaD’s students in many places in same time. The digital libraries are a group that involves people and machines in service management process as digital files production, available, retrieval and digital resources preservation. This investigation had as main goal to analyze the students’ conceptions of e-Tec network of IFPI about the use of digital resources to improve the digital literacy practices in context of distance education. As investigation product was suggested to elaborate a proposal of lifelong learning to students of e-Tec network of IFPI. The study of digital libraries at teach and learning support at distance education was justified as way of provide more possibilities of informational access to students in all IFPI’ polo. The theoretical contribution that guided the research was studies about EaD with references in Moore e Kearsley (2007), Moran (2011); digital libraries in Belão (2014), Sayão (2009), Blattmann (2000, 2001) and digital literacies as of Soares (2002, 2004, 2014), Buzato (2007), Coscarelli (2011), Ribeiro (2009). The research was characterized by descriptive nature, with qualitative approach ant the case of study method. Three questionnaires was used as data collection instrument, the first one was applied as pilot at Meio Ambiente class, and another two was applied at nine polos, comprehended in 18 classes with 821 students at Técnico em Serviços Juridicos course at e-Tec network of IFPI, this questionnaires was analyzed according to Análise de Conteúdo (BARDIN, 1977) procedure. The data chart was made by thematic units of students’ discuss selection through the questionnaires, and then the main themes was categorized, according to the answers goal necessities. Starting from the hypothesis that the course at distance modality has necessity of digital library, verified the students’ unfamiliarity about the digital libraries as important tools to improve their literary practices, although the students Acknowledge that the digital libraries should help them at courses at distance at digital library access during their lifelong learning.";"primary[COSTA, Josué do Moura(http://lattes.cnpq.br/2257908422949849)]";"advisor[SILVA, Ivanda Maria Martins(NA)]|referee[LIMA, Analice de Almeida(NA)|ALBUQUERQUE, José de Lima(NA)|MORAES FILHO, Rodolfo Araújo de(NA)]";"Biblioteca digital|Letramento digital|Educação a distância";"";"UFRPE";"Programa de Pós-Graduação em Tecnologia e Gestão em Educação a Distância";"masterThesis";"openAccess";"2016";"http://www.tede2.ufrpe.br:8080/tede2/handle/tede2/7964";"masterThesis";"por"
"UFBA-2_16a6d79cb872d312f0b18abef3f474e8";"Horizonte compreensivo da biblioteca digital do pesquisador";"";"";"primary[Oliveira, Albano Souza(NA)]";"advisor[Barreto, Ângela Maria(NA)]";"Memória digital|Organização do conhecimento|Pesquisador – Informação|Biblioteca digital|Preservação digital";"";"UFBA";"";"masterThesis";"openAccess";"2008";"http://www.repositorio.ufba.br/ri/handle/ri/7942";"masterThesis";"por"
"USP_a5b5d31aaf43fcc66c86f12ec954f900";"Estudo exploratório sobre o uso e a busca de informações e de recursos didáticos por professores de biologia do ensino médio cadastrados na biblioteca digital de ciências da UNICAMP";"Este trabalho de caráter exploratório tinha como objetivos principais investigar o uso e a busca de informações e de recursos didáticos realizada pelos Professores de Biologia do Ensino Médio (PBEM) cadastrados na Biblioteca Digital de Ciências da Unicamp (BDC), em seu aprendizado e aperfeiçoamento profissional e nas suas atividades didáticas. Foram utilizados métodos de coleta de dados indiretos, que consistiram na aplicação de dois questionários estruturados online, e métodos diretos, que consistiram no registro realizado por ferramentas instaladas na BDC sobre as palavras-chave utilizadas, os comentários sobre os recursos e as mensagens eletrônicas dos professores. O primeiro questionário permitiu traçar um perfil dos PBEM. Eles têm em média 36,4 anos, a maioria é do sexo feminino, leciona em escola pública e vive na região sudeste. A maioria encontrou a BDC usando ferramentas de busca; no momento do cadastramento, já usava a Internet há mais de cinco anos, e estava interessada principalmente em conteúdos para subsidiar o preparo de aulas e em recursos didáticos. O segundo questionário mostrou que os PBEM tiveram uma formação inicial compatível com a função que exercem: a maioria fez Biologia ou Ciências Biológicas e licenciatura. Entretanto, quanto ao uso didático das tecnologias digitais, a maioria não teve nenhuma preparação nem na formação inicial e nem por meio de cursos de capacitação. Na investigação sobre fontes de informação utilizadas na preparação de aulas, obtenção de recursos didáticos e no aprendizado do professor, foi possível perceber que, de forma geral, ainda ocorre uma baixa utilização de fontes de informação que utilizam a Internet, como as bibliotecas digitais, os sites de universidades, os blogs, fóruns e grupos de discussão. Fontes impressas como jornais e revistas especializadas ou não, livros acadêmicos, livros paradidáticos também são utilizadas pela maioria dos professores de forma eventual. A fonte mais utilizada é o livro didático que desempenha papéis múltiplos: para o aprendizado do professor, preparação de aulas e recurso didático. Congressos, palestras e cursos são considerados fontes de aprendizado eventuais para a maioria. Por outro lado, trocas de experiências com os pares é considerada uma fonte frequente de informações para o aprendizado do professor. A análise cruzada de dados sugere que a maioria dos professores ainda não detém as habilidades necessárias para o uso das tecnologias e que não sabem avaliar criticamente os recursos digitais educacionais. Os resultados também indicaram a preferência por recursos que não exigem interatividade por parte dos alunos (apresentações em PowerPoint e imagens) sugerindo um uso limitado dos recursos digitais educacionais. O quadro geral indica a existência de fragilidades na forma como os PBEM participantes desta pesquisa estão se atualizando e aprendendo, sendo importante verificar se essa tendência se mantém na totalidade dos PBEM do país.";"This exploratory study investigates what are the sources of information and resources used by High School Biology Teachers (HSBT) enrolled in the Digital Library of Science (DLS) in their learning and professional development and in their didatic activities. Methods were used for collecting indirect data, which consisted in applying two online structured questionnaires, and direct methods, which consisted in analysing the keywords, comments about resources and the electronic messages left by teachers. The first questionnaire allowed us to outline a profile of the HSBT. They are averaged 36.4 years old, most are female, teach in public school and live in the Southeast. Most of the teachers found BDC using search engines. At the time of their registration, they were already using the Internet for over five years, and were interested primarily in contents to support lessons planning and teaching resources. The second questionnaire showed that HSBT had an initial formation compatible with their function: the majority studied Biology and has graduation degree. However, concerning on the didactic use of digital technologies, most had nothing on initial formation neither on training courses. The results about information sources used in planning lessons, getting instructional resources and teacher\'s learning showed that, in general, there are a low use of information sources based on Internet (such as digital libraries, sites of universities, blogs, forums and discussion groups). Printed sources like newspapers, magazines, textbooks, academic books have been used eventually by most teachers. The most common source used is the textbook that plays multiple roles: for teacher learning, lesson planning and as didactic resource. Congresses, lectures and courses are considered eventual sources of learning for the majority. Moreover, exchanging experiences with colleagues is considered a frequent source of information for learning. Cross-analysis of data suggests that most teachers do not hold basic skills to use technology, and also do not know how to evaluate digital resources in education. The results also indicated their preference for resources that do not require interactivity by students: the PowerPoint presentations and images (pictures, video or animation). It seems there is a limited use of digital educational resources. The overall picture portrayed in this work suggests the existence of weaknesses in how HSBT are upgrading and learning about science and about information and communication technology. It is recommended that further investigations can be lead to confirm if this tendency is observed in the totality of brazilian HSBT.";"primary[Helika Amemiya Chikuchi(NA)]";"advisor[Eduardo Galembeck(NA)]|referee[Guilherme Andrade Marson(NA)|Bayardo Baptista Torres(NA)]";"biblioteca digital|Internet|professor de ensino médio|tecnologia educacional";"digital libraries|educational technology|high school teachers|Internet";"USP";"Ensino de Ciências";"masterThesis";"openAccess";"2011";"http://www.teses.usp.br/teses/disponiveis/81/81133/tde-20072011-152009/";"masterThesis";"por"
"USP_3bbe1d2d7bce6e13ab671917b56a72e8";"Feedback de relevância orientado a termos: um novo método para ordenação de resultados de motores de busca.";"O modelo de recuperação de informação mais amplamente utilizado no contexto de acervos digitais é o Vector Space Model. Algoritmos implementados para este modelo que aproveitam informações sobre relevância obtidas dos usuários (chamados feedbacks) na tentativa de melhorar os resultados da busca. Porém, estes algoritmos de feedback de relevância não possuem uma estratégia global e permanente, as informações obtidas desses feedbacks são descartadas para cada nova sessão de usuário (são perenes) ou não modificam os documentos como um todo (são alterações locais). Este trabalho apresenta um método de feedbacks de relevância denominado orientado a termos, permitindo que as modificações realizadas por influência dos feedbacks dos usuários sejam globais e permanentes. Foram realizados experimentos utilizando o dataset ClueWeb09 que dão evidências de que este método melhora a qualidade dos resultados da busca em relação ao modelo tradicional Vector Space Model.";"The Vector Space Model is the most widely used information retrieval model within digital libraries\' systems. Algorithms developed to be used with this model use relevance information obtained from users (called feedbacks) to improve the search results. However, the relevance feedback algorithms developed are not global nor permanent, the feedbacks are discarded in users new sessions and do not affect every document. This paper presents a method that uses of relevance feedback named terms oriented. In this method, users\' feedbacks lead to modifications in the terms\' vectors representations. These modifications are global and permanent, influencing further searches. An experiment was conducted using the ClueWeb09 dataset, giving evidence that this method improves the quality of search results when compared with Vector Space Model.";"primary[Fernando Hattori(NA)]";"advisor[Edson Satoshi Gomi(NA)]|referee[Leonidas de Oliveira Brandao(NA)|Ricardo Luis de Azevedo da Rocha(NA)]";"Biblioteca digital|Motores de busca|Recuperação de informação";"Digital library|Information retrieval|Search engines";"USP";"Engenharia Elétrica";"masterThesis";"openAccess";"2016";"http://www.teses.usp.br/teses/disponiveis/3/3141/tde-29082016-134043/";"masterThesis";"por"
"USP_14390d21086c01be0e0c80f1dc5f3397";"Geração automática de metadados: uma contribuição para a Web semântica.";"Esta Tese oferece uma contribuição na área de Web Semântica, no âmbito da representação e indexação de documentos, definindo um Modelo de geração automática de metadados baseado em contexto, a partir de documentos textuais na língua portuguesa, em formato não estruturado (txt). Um conjunto teórico amplo de assuntos ligados à criação de ambientes digitais semântico também é apresentado. Conforme recomendado em SemanticWeb.org, os documentos textuais aqui estudados foram automaticamente convertidos em páginas Web anotadas semanticamente, utilizando o Dublin Core como padrão para definição dos elementos de metadados, e o padrão RDF/XML para representação dos documentos e descrição dos elementos de metadados. Dentre os quinze elementos de metadados Dublin Core, nove foram gerados automaticamente pelo Modelo, e seis foram gerados de forma semi-automática. Os metadados Description e Subject foram os que necessitaram de algoritmos mais complexos, sendo obtidos através de técnicas estatísticas, de mineração de textos e de processamento de linguagem natural. A finalidade principal da avaliação do Modelo foi verificar o comportamento dos documentos convertidos para o formato RDF/XML, quando estes foram submetidos a um processo de recuperação de informação. Os elementos de metadados Description e Subject foram exaustivamente avaliados, uma vez que estes são os principais responsáveis por apreender a semântica de documentos textuais. A diversidade de contextos, a complexidade dos problemas relativos à língua portuguesa, e os novos conceitos introduzidos pelos padrões e tecnologias da Web Semântica, foram alguns dos fortes desafios enfrentados na construção do Modelo aqui proposto. Apesar de se ter utilizado técnicas não muito novas para a exploração dos conteúdos dos documentos, não se pode ignorar que os elementos inovadores introduzidos pela Web Semântica ofereceram avanços que possibilitaram a obtenção de resultados importantes nesta Tese. Como demonstrado aqui, a junção dessas técnicas com os padrões e tecnologias recomendados pela Web Semântica pode minimizar um dos maiores problemas da Web atual, e uma das fortes razões para a implementação da Web Semântica: a tendência dos mecanismos de busca de inundarem os usuários com resultados irrelevantes, por não levarem em consideração o contexto específico desejado pelo usuário. Dessa forma, é importante que se dê continuidade aos estudos e pesquisas em todas as áreas relacionadas à implementação da Web Semântica, dando abertura para que sistemas de informação mais funcionais sejam projetados";"This Thesis offers a contribution to the Semantic Web area, in the scope of the representation and indexing of documents, defining an Automatic metadata generation model based on context, starting from textual documents not structured in the Portuguese language. A wide theoretical set of subjects related to the creation of semantic digital environments is also presented. As recommended in SemanticWeb.org, the textual documents studied here were automatically converted to Web pages written in semantic format, using Dublin Core as standard for definition of metadata elements, and the standard RDF/XML for representation of documents and description of the metadata elements. Among the fifteen Dublin Core metadata elements, nine were automatically generated by the Model, and six were generated in a semiautomatic manner. The metadata Description and Subject were the ones that required more complex algorithms, being obtained through statistical techniques, text mining techniques and natural language processing. The main purpose of the evaluation of the Model was to verify the behavior of the documents converted to the format RDF/XML, when these were submitted to an information retrieval process. The metadata elements Description and Subject were exhaustively evaluated, since these are the main ones responsible for learning the semantics of textual documents. The diversity of contexts, the complexity of the problems related to the Portuguese language, and the new concepts introduced by the standards and technologies of the Semantic Web, were some of the great challenges faced in the construction of the Model here proposed. In spite of having used techniques which are not very new for the exploration and exploitation of the contents of the documents, we cannot ignore that the innovative elements introduced by the Web Semantic have offered improvements that made possible the obtention of important results in this Thesis. As demonstrated here, the joining of those techniques with the standards and technologies recommended by the Semantic Web can minimize one of the largest problems of the current Web, and one of the strong reasons for the implementation of the Semantic Web: the tendency of the search mechanisms to flood the users with irrelevant results, because they do not take into account the specific context desired by the user. Therefore, it is important that the studies and research be continued in all of the areas related to the Semantic Web?s implementation, opening the door for more functional systems of information to be designed.";"primary[Eveline Cruz Hora Gomes Ferreira(NA)]";"advisor[Sergio Takeo Kofuji(NA)]|referee[Leliane Nunes de Barros(NA)|Maria Laura Martinez(NA)|Marcio Lobo Netto(NA)|Jaime Simão Sichman(NA)]";"Biblioteca digital|Descoberta de conhecimento|Recuperação da informação|Semântica";"Digital library|Information recovery|Knowledge discovery|Semantics";"USP";"Engenharia Elétrica";"doctoralThesis";"openAccess";"2006";"http://www.teses.usp.br/teses/disponiveis/3/3142/tde-23042007-220548/";"doctoralThesis";"por"
"UFPB-2_70d81cef68dde4e7312a6fdfb596c701";"Digitalizando o virtual :uma análise informacional do processo de implementação da Biblioteca Digital Paulo Freire";"Os recentes avanços tecnológicos vêm modificando a maneira do homem relacionar-se com as práticas informacionais de geração, transferência e recepção. O advento do formato digital vem sendo um dos responsáveis por essa mudança ou (r)evolução. A flexibilidade proporcionada por essa nova maneira de formatar os mais variados tipos de documentos vem rompendo várias fronteiras no campo da Ciência da Informação. Neste cenário, podemos incluir as bibliotecas digitais. Estas podem ser conceituadas como bibliotecas que provêem um enfoque completamente computadorizado à criação, aquisição, distribuição e armazenamento de documentos. Esta pesquisa teve como objetivo geral analisar a relação existente entre a virtualização e o processo de geração de informação no contexto da Biblioteca Digital Paulo Freire em sua fase inicial de implementação. Anteriormente à análise foi elaborado e aplicado um questionário e realizada uma entrevista de grupo focal, como etapas da metodologia para coleta de dados. Os dados mais significativos foram divididos em recortes, conforme categorias temáticas (tendo em vista os objetivos específicos), e posteriormente submetidos à análise de conteúdo, segundo algumas regras de enumeração (presença, freqüência e intensidade). Nossa principal observação foi a existência de uma relação entre o processo de digitalização e a virtualização da representação da informação (os dados).";"The recent technology advances have been changing the relationship between the men and the informational practices which as information generation, transfer and reception. The advent of digital format has been one of the responsible for this transformation or (r)evolution. The flexibility proposed for this new manner to format different kinds of documents has been broken many frontiers in the Science Information area. In this scenario, we can include the digital libraries. This one can be thought as libraries that provide a completely technological focal point to create, acquire, distribute and store documents. This investigation had as general purpose to analyze, the relationship between virtuality and generation information process at the context of the Paulo Freire s Digital Library in the its initial phase. Before the analysis, a questionnaire was elaborated and applied, such as a focus group interview both formed the phases of the data collect methodology. The more important data were divided in clipping, according to thematic categories (respecting the specific proposes), and further submitted to content analysis, following some enumeration rules (presence, frequency and intensity). Our main observation was the existence of a relation between digitalization process and the representation of information s virtualization (the data).";"primary[Bezerra, Emy Pôrto(http://lattes.cnpq.br/6089843889393448)]";"advisor[Araújo, Eliany Alvarenga de(http://lattes.cnpq.br/5523971366877609)]|coadvisor[Bezerra, Ed Pôrto(http://lattes.cnpq.br/0098763826166873)]";"Biblioteca Digital|Geração de Informação e Virtualização.";"Digital Libraries|Information Generation and Virtualization";"UFPB";"Programa de Pós-Graduação em Ciência da Informação";"masterThesis";"openAccess";"2003";"https://repositorio.ufpb.br/jspui/handle/tede/3992";"masterThesis";"por"
"UFRN_91f61af095f637a9d443681d164502c8";"Bibblioteca Digital de Teses e Dissertações: uma estratégia de preservação digital";"﻿O estudo buscou analisar a Biblioteca Digital Brasileira de Teses e Dissertações como uma estratégia de preservação da memória. Neste sentido, fez discussões acerca da informação, memória, preservação, inclusive digital, bem como os arquivos abertos e o acesso livre a informação, por constituírem-se de tópicos fundamentais para a compreensão deste assunto. A metodologia utilizada consistiu de pesquisa bibliográfica em páginas da Internet, livros, artigos de periódicos e relatórios técnicos. Os procedimentos de coleta de dados, foram realizados tanto na Internet, quanto também no conjunto das instituições que participaram da amostra do estudo. Foram identificadas e analisadas políticas de informação adotadas pelas instituições participantes do consórcio interinstitucional do IBICT, bem como questões relacionadas a software e metodologias de trabalho. Concluiu-se que a BDTD se apresenta como um modelo viável de preservação e ainda eficiente veículo de promoção do acesso aos trabalhos de teses e dissertações que historicamente estiveram limitados por barreiras geográficas e financeiras. Porém, para que estes repositórios desempenhem, todavia, a contento o seu objetivo, faz-se necessário a participação de profissionais qualificados, instrumentos tecnológicos e políticas públicas e institucionais de informação que apóiem o processo.";"";"primary[Cunha, Jacqueline de Araújo(NA)]";"";"Biblioteca Digital de Teses e Dissertações|Preservação Digital|Memória|Arquivos abertos|Movimento do Acesso Livre";"";"UFRN";"";"masterThesis";"openAccess";"2011";"https://repositorio.ufrn.br/jspui/handle/1/6161";"masterThesis";"por"
"UFPE_f62d708cddefc1f70f3388adfff4f9a6";"Aperfeiçoamento do Mapeador de Teses e Dissertações da UFPE";"O Mapeador de Teses e Dissertações da UFPE (MTD-UFPE) é um sistema que objetiva a recuperação de informações na Biblioteca Digital de Teses e Dissertações da UFPE e que consiste de uma interface de navegação e pesquisa utilizando mapa de documentos. Um mapa de documentos é construído com o uso de mapas auto-organizáveis (SOM). SOM é um tipo de rede neural que usa a técnica de aprendizado competitivo e tem grande potencial no agrupamento de documentos de textos similares. No sistema MTD-UFPE, o treinamento do mapa de documentos era realizado externamente, precisando-se passar os arquivos que representam os vetores documentos para treinamento através do MATLAB, tornando-se uma atividade custosa. Assim, este trabalho tem o objetivo de incorporar ao sistema MTD-UFPE um processo automático de treinamento do mapa de documentos e também implementar um método de marcação no mapa que identifique as regiões que contém os documentos resultantes das pesquisas. De maneira complementar, visa-se modelar a estrutura do sistema após a automação do processo de treinamento. Visando esta automação no processo de treinamento integrou-se ao MTD-UFPE a ferramenta de código livre, Java SOMToolbox, desenvolvida pelo Instituto de Tecnologia de Software e Sistemas Interativos da Universidade de Vienna e que permite o treinamento de mapas auto-organizáveis. Foi possível obter mapas com os documentos de treinamento agrupados de acordo com a semelhança contextual e constatou-se que o Java SOMToolbox apresenta vários recursos visuais para análise dos agrupamentos. A funcionalidade de marcação das regiões no mapa que englobam os documentos das pesquisas trouxe como benefício a agilidade na navegação no sentido de localizar facilmente os documentos desejados e os correlacionados.";"";"primary[Rego Junior, Ubiracy dos Santos(NA)]";"advisor[Ludermir, Teresa Bernarda(NA)]|coadvisor[Correa, Renato Fernandes(NA)]";"Mapas auto-organizáveis (SOM)|Agrupamento de documentos textuais|Recuperação de informação|Biblioteca digital de teses e dissertações|UFPE";"";"UFPE";"";"masterThesis";"openAccess";"2013";"https://repositorio.ufpe.br/handle/123456789/11458";"masterThesis";"por"
"UNB_fddfae683d45fcbf1c9db6b63602370c";"Diretrizes para uma política de gestão de dados científicos no Brasil";"Contextualiza a organização social da ciência contemporânea. Discute aspectos sobre a ciência colaborativa do Século XXI, a internacionalização e a virtualização da ciência que culminaram com a explosão de dados científicos coletados on-line, dando origem ao fenômeno de big data e e-science. Discute o surgimento dos termos guarda-chuva e-science e cyberinfrastructure. Contextualiza a literatura sobre dados de pesquisa/ dados científicos e argumenta sobre a necessidade da estruturação de políticas públicas que norteiem a gestão dos dados científicos oriundos da e-science, visto que, do ponto da gestão da informação, faz-se necessário apontar soluções para um tratamento adequado dos dados científicos de forma a viabilizar o processo de armazenamento, organização, busca, recuperação e difusão dos dados coletados. Nesse aspecto, relembra que a preocupação da informação científica está na origem da ciência da informação, logo discute o papel do profissional da informação no tratamento dos dados oriundos da e-science. Também são contextualizados na revisão de literatura a política brasileira de ciência e tecnologia, bem como a política de informação. O estudo apresenta como objetivo geral – é elaborar um esboço de diretrizes governamentais para a gestão de dados científicos no Brasil. Para tanto, desenharam-se os seguintes objetivos específicos: OE 1) Identificar os países desenvolvidos que possuem ações de governo para a gestão de dados científicos, OE 2) Analisar as ações de governo de países desenvolvidos sobre a gestão de dados científicos nos países identificados, OE 3) Identificar os principais problemas e as soluções inerentes à construção de uma política estruturada para a gestão de dados científicos, OE 4) Identificar a postura das agências de fomento no Brasil com relação ao tema, OE 5) Identificar o posicionamento dos pesquisadores brasileiros envolvidos com o tema. Discursa sobre a primeira fase da pesquisa, marcada pela necessidade de nortear a busca bibliográfica de forma a identificar as políticas nacionais de gestão de dados científicos nos países mais avançados em e-science. Informa que para tanto foi realizada uma pesquisa descritiva e de levantamento (survey), que utilizou a bibliometria, um método quantitativo baseado em análises estatísticas, para análise de dados. O estudo analisou o termo e-science nas bases de dados Library Information Science Abstracts e Library Information, Science Technology Abstracts. Discorre sobre a metodologia da pesquisa, classificando-a como exploratória, com características quantitativas e qualitativas na coleta de dados, portanto uma pesquisa mista. Informa que a amostra da pesquisa é não probabilística, formada pelo critério de intencionalidade. Foram entrevistados 40 pesquisadores doutores envolvidos com a gestão de dados científicos no Brasil. Além deles, foi aplicado questionário a 22 servidores de agências de fomento e fundações de amparo à pesquisa no Brasil. No aspecto qualitativo da análise dos dados, tece considerações sobre a abordagem de investigação utilizada – a Grounded Theory. O estudo argumenta que o Brasil carece de uma política explícita que norteie as ações do Estado em termos de gestão e preservação dos dados científicos, bem como diretrizes para reutilização dos dados em questão. Em termos de iniciativas nacionais, tem-se apenas a referente a informação geoespacial já estabelecida em Decreto 6.666 de 2008. Além desta, a outra iniciativa de destaque é a informação sobre biodiversidade trabalhada no Portal Brasileiro da Biodiversidade. Também apresenta o edital da FAPESP em e-science como iniciativa relevante na área. Apresenta um framework com itens considerados de extrema relevância para a elaboração de um conjunto de diretrizes que venham a servir de elementos norteadores para a elaboração de uma política para a gestão de dados científicos no Brasil. Conclui que uma política de gestão de dados precisa abordar aspectos tais como: regras de compartilhamento e reuso dos dados, prazo de carência para algumas categorias de dados, prazo de armazenamento para algumas classes de dados, padrões de metadados e interoperabilidade destes. Além disso, deve exigir do pesquisador um plano de gestão de dados quando a pesquisa for fomentada pelo governo, bem como definir os requisitos necessários para a implementação do DOI para dados a exemplo das questões relacionadas no framework.";"";"primary[Costa, Maíra Murrieta(NA)]";"advisor[Cunha, Murilo Bastos da(NA)]";"";"";"UNB";"";"doctoralThesis";"openAccess";"2017";"http://repositorio.unb.br/handle/10482/24895";"doctoralThesis";"por"
